track_id,vae_cluster,tsne_1,tsne_2
130933,5,18.286491,62.591663
130934,0,32.500027,41.653797
130937,1,59.679302,-24.65133
130940,1,32.8321,2.7553034
130944,0,0.05816628,43.691395
130945,0,-11.149545,35.958202
130948,0,-11.920893,33.042503
130950,5,39.304276,39.51691
130951,0,-4.2654285,50.35713
130952,0,-7.0475974,46.2542
130953,0,18.181482,33.997223
130954,0,31.678358,38.06456
130955,0,33.37167,39.59034
130956,4,8.922634,18.444086
130963,1,28.87216,-6.370589
130964,0,-18.643969,42.027325
130986,1,19.380978,43.958878
130988,4,-34.10087,35.1462
130989,2,9.032274,69.10774
130990,2,-39.827396,34.045807
130991,0,-33.196587,61.759342
130992,2,-44.36213,44.89888
130993,2,-39.638103,44.306465
131016,1,42.03313,-1.6245453
131019,1,47.69462,1.5311705
131020,5,51.8446,28.209705
131021,1,33.726955,3.9128613
131024,2,-55.37567,47.915653
131166,0,1.3800293,24.752825
131292,3,-19.628265,-57.338345
131323,5,1.5771773,69.45609
131324,2,-38.548317,40.056953
131325,5,18.119635,62.882645
131326,5,-16.867313,71.74822
131327,2,-20.399105,70.767296
131385,1,65.89345,21.294664
131410,2,-63.574837,32.83857
131422,5,-0.48837382,-18.13396
131425,1,74.474464,-5.335885
131426,1,10.639258,-28.389297
131436,3,-53.356754,-41.416847
131439,3,-45.26447,-28.908348
131444,0,-35.506134,64.05016
131446,0,-38.687866,59.904465
131448,3,-52.784077,-20.331873
131449,3,-49.98356,-22.18679
131451,3,-52.548546,-20.117731
131452,3,-52.17908,-21.091915
131453,3,-45.022762,-27.699238
131454,3,-40.315258,6.8035893
131476,0,15.669274,45.64056
131536,3,-49.82807,-50.69633
131540,3,-49.042404,-51.592323
131552,6,-11.415858,-67.066055
131553,6,21.944761,-57.840904
131554,3,-35.761345,-58.00911
131567,5,10.866442,-13.846824
131624,3,-5.086063,-28.665346
131656,3,-47.224575,-41.84791
131657,3,-48.67202,-42.726162
131658,3,-33.66366,-44.31835
131764,2,-49.254814,0.80834246
131767,2,-26.939137,48.84939
131770,2,-42.153564,8.296715
131771,2,-71.21437,14.490884
131772,2,-8.871734,10.996139
131773,2,-42.83562,7.9458337
131774,2,-64.78906,4.8548675
131787,0,-16.106474,61.06507
131789,3,41.557766,-16.762415
131791,3,-41.86684,-34.406143
131792,0,-4.9976554,46.953884
131794,1,39.57708,-20.935995
131795,1,53.27207,7.7738304
131796,3,22.900002,-35.650375
131797,3,22.790966,-35.79548
131837,4,11.869417,21.507437
131897,0,-10.626547,46.88391
131899,4,-23.69016,31.01151
131900,0,-10.591271,45.701256
131901,1,36.341217,-25.319078
131902,4,29.359402,67.52622
131903,0,-13.577917,42.818047
131904,0,-12.358287,48.77083
131911,4,-13.8966255,25.66662
131912,2,-30.010191,49.11714
131913,0,32.337685,41.503548
131914,6,37.598682,-43.795017
131917,2,-49.033546,53.794643
131918,2,-29.914219,49.026867
131919,4,8.983702,18.712448
131922,2,-28.381214,51.16748
131923,2,-49.511196,18.06197
131924,2,-13.643235,-42.635582
131925,2,-53.054134,4.21218
131932,2,-50.988056,0.64830226
131933,3,-47.365925,-2.8746927
131934,3,-60.060715,0.6426236
131935,3,-41.583755,-4.173111
131936,3,-48.888725,-6.443454
131938,3,-42.951656,-21.55474
131939,3,-23.051178,-16.23359
131940,3,-26.433147,-25.433184
131941,3,-27.320606,-25.924759
131942,3,-18.618938,-56.16654
131950,4,1.0562458,30.156115
131951,4,0.93964136,31.01553
131952,0,0.47074306,31.309807
131953,0,-1.117925,34.080784
131978,3,-43.314457,-21.218138
131979,3,-38.364132,-43.580906
131980,2,-51.367893,52.093906
131982,2,-49.531517,47.567432
131983,2,-41.60496,43.114784
131984,2,-46.95522,52.157482
131985,2,-51.935104,50.762
131986,2,-51.66826,45.543606
132019,5,6.065085,59.89872
132040,0,-13.340984,16.319239
132041,0,-8.780967,47.855022
132042,0,-2.3951855,37.88429
132045,0,-18.862255,17.815598
132117,1,48.677593,-6.229283
132118,6,45.740395,-36.551266
132122,2,-40.841812,19.466848
132134,6,32.07863,-58.23974
132138,6,14.376028,-40.319077
132139,4,9.916953,32.730244
132140,4,7.4151297,33.4554
132141,4,4.613562,33.776638
132142,0,0.7280103,32.233006
132171,3,-9.983495,-18.852491
132272,6,4.332887,-64.02388
132310,0,-38.19157,62.626945
132420,6,18.001043,-69.932144
132424,3,27.94725,-37.806656
132434,2,-61.956894,0.2843873
132436,1,30.063005,-32.73539
132448,0,-26.982523,56.194237
132449,0,14.764724,34.025463
132453,0,-20.529003,17.189592
132454,6,-10.36517,-44.596428
132455,0,-7.057155,18.718504
132456,0,-44.48955,53.000393
132561,0,17.475288,38.048706
132566,5,-14.904067,63.354782
132567,2,-39.066395,29.200373
132568,3,-36.279858,-59.958687
132589,2,-68.19855,17.922543
132675,2,-53.54507,50.084793
132677,2,-40.602222,22.045103
132678,0,-25.661524,32.16679
132679,5,46.265446,24.738245
132773,4,31.987843,67.05021
132774,4,30.637333,68.42974
132775,5,-14.993735,75.91068
132778,1,0.32014108,19.620836
132779,1,20.783163,-2.0227983
132781,0,4.3786993,27.808372
132784,0,-17.035727,29.598448
132786,6,14.456723,-5.010396
132787,3,-45.71996,-24.328333
132788,3,-11.734383,-24.967703
132789,4,10.591631,32.80636
132790,1,47.691917,-13.887255
132791,1,20.193613,0.711105
132792,1,72.36107,3.2100556
132793,0,-4.2882276,45.592163
132794,1,74.678314,2.3855536
132795,3,-40.998478,-52.972984
132914,5,4.9642177,-12.711255
132954,1,44.88083,-10.5561695
132961,1,44.08151,15.625695
132962,1,37.401836,5.8710117
132963,1,53.09626,-16.826803
132964,1,42.658665,-19.45227
132965,3,-13.654651,-29.46501
133015,1,27.06845,-25.719603
133016,5,25.704657,-29.941526
133019,1,49.505066,7.3631477
133020,1,10.683245,11.087056
133022,5,2.937355,-50.305477
133023,1,75.17004,-8.854592
133024,5,50.97304,23.051699
133025,2,-40.386055,20.868643
133026,1,24.930971,-0.3248476
133027,5,0.8762573,-16.480555
133028,2,-54.178627,19.635422
133029,1,48.35037,17.938297
133100,2,-33.35282,-5.8256264
133102,0,-17.401495,42.864517
133272,3,-21.45616,-61.367123
133273,2,-66.223236,-10.024084
133274,3,-14.631975,-13.603669
133275,3,-39.875977,-18.341642
133276,0,-27.688015,-1.2723303
133293,0,-13.124881,28.70317
133294,1,58.26406,-22.247208
133332,2,-10.971298,16.907076
133333,2,-49.241455,36.86438
133431,6,-3.7381685,-76.38433
133432,2,-39.11959,3.3811042
133433,0,-48.10673,52.877796
133434,6,-61.969658,19.437098
133435,2,-61.6837,-6.9791975
133436,2,-62.500275,22.7326
133437,2,-68.076904,14.518266
133438,2,-27.151512,56.017155
133439,2,-67.93471,32.42411
133440,2,-48.867805,18.63375
133441,6,15.100368,-70.742035
133442,2,-10.425749,12.359605
133443,2,-56.354023,-11.120679
133444,2,-48.73938,19.389162
133445,2,-64.602806,6.6558514
133446,4,-56.54732,26.310751
133447,2,-19.780014,30.137344
133448,6,17.241718,-2.0266907
133449,2,-59.14912,33.25189
133450,2,-3.3711975,16.634092
133451,4,-56.0863,25.914486
133452,2,-32.336403,-24.447975
133453,0,-28.142355,45.32338
133454,4,-12.682919,22.72441
133455,3,-25.148537,-29.784883
133456,2,-62.805737,30.800438
133457,2,-10.028683,16.645527
133459,2,-54.619835,-14.099787
133479,3,-51.64879,-24.887703
133535,0,13.163624,36.12438
133537,0,-17.386902,66.37458
133538,2,-60.24747,35.529213
110230,2,-62.022484,-9.249361
110260,1,51.37961,-30.256725
110261,1,50.21294,-16.680843
110262,1,50.65528,-31.789808
110263,1,63.657257,-23.024897
110264,1,63.281918,-9.819399
110265,1,43.288383,-33.128025
110266,1,50.068718,-8.004055
110274,2,-32.448376,49.72927
110267,1,17.411161,7.12675
110384,2,-28.904936,70.0701
110410,3,-42.271103,-49.36088
110437,0,-31.09233,72.75575
110436,2,-30.868334,72.683685
110417,3,-32.049892,-63.200615
110438,0,-29.900484,66.98686
110439,0,-31.49151,72.81548
110440,0,-14.936051,38.01025
110441,2,-30.801144,72.874695
110447,4,46.880253,5.7621064
110448,1,32.755558,-13.237348
110449,1,27.769308,-5.4547462
110450,1,40.69989,-19.834837
110451,1,39.020218,-4.482213
110452,1,33.951714,-8.137781
110546,6,4.4386153,-52.766403
110610,6,-20.940634,-10.511645
110611,6,8.783455,-58.685173
110623,0,-26.254858,65.87003
110630,0,-26.153503,65.79841
110629,0,-33.074463,60.180065
110634,1,20.931692,-3.1461873
110636,3,-41.06569,-20.069265
110637,3,-41.879196,-19.24744
110647,2,-51.862732,4.277088
110649,5,0.48099387,-1.1920406
110648,0,18.162525,48.033928
110650,2,-26.552101,-20.519796
110651,5,-5.203166,-9.285067
110652,5,-30.34141,42.037956
110653,5,7.9547544,-8.960198
110654,3,-20.66904,-56.617077
110681,2,-31.503609,-5.0906014
110684,6,-15.384935,-44.25768
110687,2,9.139494,11.3858595
110688,0,-5.4316587,33.88748
110689,0,14.662358,40.75384
110690,1,35.78366,-26.513971
110691,0,-12.717946,14.553375
110711,0,-21.134262,52.8731
110735,5,-6.014595,-16.939032
110736,5,-27.522524,8.747535
110743,5,17.845428,-24.212746
110744,1,70.54266,10.162223
110756,2,-20.12998,-17.30886
110764,1,69.63315,9.896034
110765,1,40.11709,6.519597
110768,0,12.708576,39.898922
110771,5,48.106113,30.005808
110772,6,3.8985927,-49.030212
110774,6,19.61116,14.848021
110775,1,52.593033,9.567503
110776,1,42.99782,-2.6259725
110777,6,3.425159,-63.384415
110778,3,-1.1845258,-42.549355
110779,5,33.582596,30.45157
110927,2,-59.393368,6.354
110923,0,-10.246562,41.86847
110980,6,-9.026487,-49.35408
110928,0,-10.310287,56.52269
110982,6,-14.639088,-44.105465
110983,6,-0.8465519,-72.96971
111015,2,-49.582325,2.286016
110985,6,-11.888217,-70.969315
111146,2,-61.092697,33.57005
111147,2,-63.741947,33.750088
111148,2,-30.237015,51.297848
111149,4,24.54566,54.415096
111150,2,-29.908789,51.24896
111151,0,-25.50691,57.260384
111154,2,-52.628647,29.4217
111153,0,-21.775238,65.4855
111186,0,8.986716,37.932762
111182,0,-11.455706,49.0538
111188,0,5.408058,48.476833
111187,0,-7.4295864,58.13509
111220,1,43.900585,-12.635881
111216,6,-0.30049866,-18.387476
111221,6,-1.099774,-62.680492
111222,2,-55.970387,38.428047
111224,5,65.03041,28.367352
111223,3,-15.418749,-34.713646
111225,0,12.421502,44.851524
111226,2,-41.414192,22.887074
111228,2,-5.6056776,14.129305
111227,2,-65.99838,-3.8621387
111229,2,-50.468555,37.45324
111230,2,-41.074966,23.085102
111311,2,-59.814106,-11.539169
111306,3,-55.146915,-19.181774
111335,6,-11.750668,-71.51427
111367,1,40.24508,5.5519557
111371,3,39.88462,15.010324
111368,6,11.068688,-65.12816
111372,2,-32.273174,-19.469536
111375,3,-8.129111,-24.096174
111377,5,41.824364,28.166784
111376,3,-10.506941,-20.293283
111378,3,-22.200542,-22.191433
111379,3,22.514559,-34.266396
111382,6,7.642296,-57.87762
111385,3,1.8016175,-46.316193
111386,1,24.117872,-29.866947
111387,5,31.251974,16.00871
111388,3,-3.1917667,2.5883183
111389,3,-42.038963,-23.252876
111390,2,-46.625946,5.519097
111391,3,9.59255,5.4627433
111392,3,-51.65705,-26.630335
111393,1,23.529577,-22.414598
111394,1,23.55912,-2.5274744
111396,4,18.665714,12.704184
111395,5,41.775307,5.3682117
111397,2,-36.36867,-17.939178
111398,5,-6.3473744,-19.382938
111400,2,-44.416454,23.37077
111399,1,6.5335393,6.9296465
111401,3,-7.780753,-25.163668
111402,3,-14.03763,-57.819824
111413,5,-4.0371766,-20.413092
111416,1,46.13612,16.247921
111460,2,-40.139664,15.779426
111579,1,33.94553,-2.5101638
111658,6,-1.9042093,-65.33727
111747,0,-19.505959,61.083675
111793,2,-40.36723,23.127754
111819,2,-55.34635,16.685925
111871,2,-10.386261,6.0421014
111872,3,-53.551563,-33.57865
111873,3,-29.878893,-24.161364
111911,3,-35.063786,-40.768696
111933,6,15.671971,-11.324703
111934,6,9.134423,-60.579334
111935,1,40.719875,-24.850933
111936,5,7.691952,8.07337
111937,1,37.3886,-20.446611
111938,6,20.95247,-67.26729
111974,0,-25.270655,16.70787
111982,2,-41.212585,-13.307917
111994,5,-11.318309,76.34973
112000,2,-58.444794,-14.442893
112001,2,-63.94286,-1.0928605
112020,6,15.693071,-48.264492
112065,6,-10.645345,-65.82708
112066,6,28.552208,-43.058903
112088,6,-2.736497,-78.475945
112196,5,55.32598,39.801888
112133,6,14.247317,-69.155304
112199,2,-55.445515,13.250001
112198,6,-3.1278756,-76.14234
112197,0,-4.3998675,50.899162
112209,2,-51.154106,35.890594
112210,0,-35.544643,61.88662
112211,2,-68.9028,19.619593
112215,2,-24.339247,77.3438
112252,0,28.22831,40.581482
112314,3,-47.129784,-42.62567
112315,3,-49.29145,-40.801147
112316,6,11.305593,-42.18719
112317,3,-49.89612,-42.21838
112318,3,-52.21449,-41.88699
112468,3,34.641823,-12.974897
112481,5,49.69921,34.17891
112483,2,-38.55539,-10.002087
112484,5,10.854533,-17.359287
112485,5,6.511539,-19.961233
112487,5,6.9127426,-20.900032
112486,5,6.580587,-13.836565
112488,5,50.375412,32.445717
112490,3,-8.989988,-18.759703
112527,6,-11.516861,-59.334892
112526,6,-11.424034,-57.744423
112528,3,-16.751396,-22.48816
112529,4,63.521736,-12.168409
112583,6,14.92332,-40.45052
112584,0,-4.212162,61.35158
112585,6,23.941074,-46.303535
112586,6,34.056263,-53.351017
112587,6,17.741934,-35.628353
112588,0,31.658314,38.193314
112733,6,5.1928887,-77.315285
112668,3,-58.525806,-18.453627
112734,6,-13.189162,-69.25759
112735,3,-35.021202,-43.99027
112768,3,-7.8813934,-24.00683
112767,5,-9.630999,-11.896231
112769,6,3.1569896,-71.60255
112770,3,-12.430919,-11.85612
112780,6,20.226988,-74.628044
112781,6,42.336124,-51.34838
112785,6,39.17815,-58.31817
112788,3,-48.45842,-55.31154
112789,1,77.59639,17.900387
112790,6,17.595186,-60.22275
112821,4,5.7621965,12.536724
112975,0,-31.775946,65.843796
112976,0,-23.339575,61.076405
112977,0,-34.79513,62.426018
112978,0,-32.90816,66.1483
113016,6,29.328085,-51.863697
113018,5,43.58204,41.891167
113017,3,-2.1609635,2.473612
113019,6,20.850206,-58.022266
113020,5,8.190849,-17.721474
113022,0,24.691214,34.304165
113021,2,-32.83919,-9.934278
113023,3,-25.744556,-15.332258
113024,2,14.728909,17.502998
113026,1,32.257416,-12.9677
113025,0,-6.6331754,32.80114
113027,5,-1.5913941,-10.471052
113028,3,-63.998188,-18.487896
113030,1,39.26057,3.2503874
113031,1,29.060942,-2.847634
113032,1,29.454475,-18.478989
113033,5,33.09024,26.772305
113034,1,32.824406,9.655639
113035,1,57.818584,-0.90109897
113036,1,27.9209,-19.508299
113037,5,71.79298,25.661203
113110,2,-55.168682,33.745
113063,5,-31.171024,-15.650917
113164,6,8.290766,-42.28069
113165,6,-8.441456,-48.86409
113166,1,11.942869,11.070806
113167,0,-4.092677,7.6163917
113203,6,2.1088414,-66.34677
113259,2,-41.17408,44.338978
113260,3,-1.4857973,-27.585217
113261,1,36.79127,-5.887553
113262,2,-6.9234476,-11.031591
113263,6,34.018456,-60.911285
113264,1,58.105587,-21.77744
113265,1,63.81044,-13.894473
113266,1,67.79915,-6.4902444
113267,3,36.958202,-24.076813
113269,5,61.07525,21.2027
113268,2,-41.224277,32.802032
113270,1,47.168636,-1.1309792
113271,1,67.62362,-14.660757
113273,3,-4.042344,-32.354713
113272,0,38.29557,35.681263
113274,3,-52.959316,-38.886112
113275,6,23.992983,-63.407055
113276,0,-5.157932,32.64246
113277,6,28.644598,-42.271633
113278,3,-55.187016,-42.895866
113279,4,9.7831545,24.455452
113281,0,-9.075149,48.141487
113280,0,-12.675646,35.476593
113282,2,-43.780396,31.38103
113284,5,19.367203,-21.747263
113294,3,-52.561108,-45.472885
113303,3,-40.606483,-45.17509
113304,1,53.32974,-15.692993
113305,5,59.521072,29.733555
113311,3,-31.723833,-17.654747
113334,1,28.316137,-31.374706
113335,4,58.960464,8.980765
113336,1,45.693005,-10.111538
113342,0,-17.436565,64.465256
113344,0,24.67432,67.63235
113343,4,24.90098,67.60951
113357,0,-9.208078,70.64173
113359,0,-13.552566,60.664482
113453,5,71.9304,22.930092
113360,5,-9.596635,71.249985
113511,5,45.868702,39.52786
113512,3,-25.39566,-41.430836
113513,0,-20.219751,23.935892
113530,2,-56.594242,48.17568
113558,2,-64.04905,21.704826
113564,5,-3.1458774,-8.024895
113696,4,-7.0643826,21.376266
113574,5,0.49334905,-2.0281878
113697,0,-34.506924,2.4225984
113698,4,14.314087,28.451607
113699,4,11.365491,26.738007
113700,4,19.313911,30.25021
113701,0,6.1052556,26.726803
113702,2,-53.818714,17.695326
113787,2,-21.441559,58.796566
113788,2,-51.958702,38.03564
113789,6,27.981153,15.802207
113790,2,-56.09393,7.1540976
113808,1,52.348194,3.5274892
113809,1,63.142273,-27.310942
113810,3,-21.74141,-13.579367
113822,0,-29.617544,15.440915
113932,0,3.2318866,26.32974
113933,3,-23.118664,-14.985965
113934,3,22.82734,-34.044086
113946,5,-13.107456,74.49315
113935,3,-20.076893,-63.13763
113949,5,-14.233097,73.62805
113950,0,-7.7896295,71.06422
113969,6,-3.1999855,-75.00248
113970,1,14.005037,9.387231
113971,3,-5.2209835,4.8991685
113972,1,52.28721,-19.437517
113973,3,-21.75652,-13.599037
114006,2,-54.67032,-5.652655
114007,6,-4.2092037,-54.203976
114036,1,17.234596,39.785366
114037,2,-34.409977,36.374256
114040,5,17.795874,57.12374
114041,2,-12.504854,10.730395
114042,2,14.005823,64.645676
114044,2,-41.853584,32.17427
114045,2,-34.296646,-8.268711
114047,5,-5.2655745,-9.746181
114048,5,-4.72696,-10.100717
114049,5,-5.8997903,-20.855314
114050,2,15.438104,17.110428
114051,4,22.43803,16.07285
114061,3,-33.085934,-61.368343
114062,3,-34.723915,-61.918434
114063,3,-34.344555,-63.238182
114064,6,47.33863,-37.66011
114065,4,28.397034,62.834564
114066,1,19.52207,-16.302202
114067,1,58.565002,-28.25958
114069,0,28.545443,40.34507
114070,4,-56.402756,24.68122
114072,4,27.910027,51.412407
114073,4,14.390823,66.72105
114074,0,-23.821432,34.15253
114076,4,25.653435,23.056517
114077,4,26.194899,67.81833
114198,3,-14.286089,-59.91029
114199,3,-16.170124,-22.527014
114200,5,-11.546947,-11.597349
114201,6,25.920212,-52.777737
114212,4,11.083298,19.148033
114222,0,-28.073864,33.650127
114223,2,-64.8503,23.407364
114231,1,28.408264,48.820183
114232,4,33.48791,56.47741
114233,4,27.873686,52.774048
114234,0,-13.645167,64.90612
114235,1,22.21242,35.075817
114236,1,26.535774,48.96034
114237,1,24.152977,48.88814
114238,5,15.904587,69.249535
114239,5,18.459005,62.252525
114242,6,-5.815268,-55.220764
114245,1,50.73957,-5.612895
114265,0,-3.4953344,21.182642
114266,2,-35.93202,-10.201468
114268,0,-2.570255,36.79675
114272,5,6.195386,56.618587
114274,1,42.840878,-33.658043
114275,0,17.847383,34.401817
114279,6,38.734528,-61.29171
114282,6,42.03262,-50.765545
114283,6,14.379838,-71.741875
114289,1,29.921051,-33.538315
114290,6,54.41185,-31.55452
114291,1,34.534668,-34.35634
114292,1,49.890823,-17.748419
114293,1,42.528706,-20.528126
114294,1,61.695328,13.6613455
114295,1,29.414467,-31.97166
114296,3,-31.163206,-64.079796
114297,1,58.066658,3.3867283
114298,1,57.041187,-25.837856
114371,0,-15.658306,34.516075
114372,4,30.872192,66.12035
114373,2,-19.206688,31.734507
114374,0,0.80871904,68.37051
114375,4,8.770269,27.35188
114384,1,43.85052,14.840457
114385,1,50.077087,22.511974
114386,5,44.53153,25.573841
114387,5,48.49545,23.14968
114388,1,49.09494,19.364977
114389,5,32.973217,14.088127
114390,1,61.580807,6.5755186
114391,1,48.63169,18.358429
114392,5,48.836807,31.061064
114393,5,47.82623,21.41086
114395,6,21.847767,-67.12906
114396,2,-48.85789,55.575058
114397,3,-14.595183,-56.22067
114398,2,-66.14405,15.126533
114399,3,-35.241707,-45.046604
114400,3,-32.17555,-19.535593
114401,0,-14.578523,40.73512
114402,2,-38.31046,39.452877
114403,2,-55.999058,38.950096
114404,3,-41.04423,-3.7806811
114405,2,-27.723978,-28.695824
114406,2,-29.184277,5.564756
114408,0,-24.443811,-39.691437
114409,3,-49.607994,-51.253727
114410,3,-19.495718,-56.427048
114411,6,15.905407,-20.531416
114412,3,-19.480812,11.34715
114413,3,-4.783876,-35.00254
114414,5,58.516262,25.48308
114415,6,-19.103859,-67.31169
114416,2,-42.104744,11.318937
114430,5,-3.8846097,-20.118763
114532,5,-39.798435,40.799763
114533,2,13.549153,58.37445
114534,2,-44.92919,23.698496
114535,1,50.50481,12.057206
114536,2,-28.209505,49.41473
114538,5,2.7653036,71.158585
114539,0,-18.967028,61.32152
114541,5,-0.7681227,72.61671
114544,1,20.558676,-5.3021345
114545,6,5.744066,-71.15215
114556,5,38.624702,22.535078
114558,5,7.290577,-20.63626
114559,6,11.00502,-4.3584747
114879,0,-2.473695,36.271923
114880,0,-1.018424,22.756495
114884,0,-1.1448078,35.406734
114936,1,11.514143,42.444557
114937,0,4.8150797,44.778454
114938,0,2.6799202,46.675632
114939,0,-21.260023,44.728703
114940,0,7.5225496,39.498215
114941,0,-15.284154,59.145226
114942,0,7.442806,48.90915
114943,0,-1.4154404,38.250656
114974,0,-28.247673,21.071808
114976,6,-2.9730883,-78.26118
115002,2,-70.28125,8.421401
115011,5,55.217354,40.038746
115125,3,-49.776833,-33.57649
115176,5,9.055376,63.86562
115262,3,-21.725088,-31.00084
115263,3,22.43014,2.7875814
115267,1,22.30935,2.7816398
115268,4,1.4339795,31.588173
115269,1,42.01627,-15.221725
115271,2,-51.060528,5.735394
115272,3,-45.903503,-8.679798
115273,3,-39.36802,-38.04257
115288,4,-59.26473,28.194729
115289,0,-28.613909,31.631466
115290,2,-64.85032,23.406528
115292,0,-28.073864,33.650127
115293,0,-44.091057,57.426212
115294,4,11.083302,19.148207
115321,5,50.787174,34.18904
115339,5,58.75772,42.550674
115391,6,15.262092,-70.55516
115392,6,20.28897,-52.994904
115470,2,16.185484,65.30818
115471,2,14.33349,59.19231
115472,5,-19.638115,74.95702
115473,5,-18.422604,75.406555
115474,2,17.725676,61.29619
115475,2,14.463692,59.483295
115591,0,-22.982729,16.360432
115592,2,-42.764683,11.069932
115597,2,20.367628,9.709557
115697,6,27.96742,-67.32279
115698,3,-13.402596,-13.712509
115699,6,43.74151,-57.8191
115700,2,-5.871706,-77.48799
115721,6,28.533815,-29.307283
115722,1,39.122063,19.34538
115723,6,35.457027,-35.75162
115724,6,25.800045,-56.857098
115735,6,-10.711854,-54.216938
115761,6,-10.702902,-67.24083
115762,6,-9.872473,-66.28794
115764,0,71.78995,25.384373
115765,6,-10.689996,-69.192665
115766,2,1.3353953,14.777746
115767,2,-52.14087,37.598896
115768,0,-21.29979,16.652029
115769,0,-25.00434,58.80978
115771,2,-26.493944,54.251152
115772,3,-3.560376,-32.248596
115773,2,-49.393547,52.244427
115774,0,-32.128166,15.602458
115775,2,-41.601585,3.1802669
115811,6,23.05076,-64.07469
115812,6,14.808813,-70.5099
115813,6,23.393492,-63.222248
115814,6,31.451813,-57.4308
115815,6,30.49197,-57.64342
115816,6,30.454706,-57.62227
115817,0,-24.230019,27.108892
115849,5,52.732872,40.245052
115850,5,58.727226,32.51413
115852,0,18.192064,48.239132
115888,5,32.069744,29.879309
115891,0,-18.662195,61.185085
115892,5,-0.8662556,72.6648
115922,5,1.2021554,-20.741095
115923,0,3.1062562,27.226585
115925,3,-42.51828,-20.064285
115926,0,-23.461924,56.984413
115927,0,15.960017,39.024235
115930,0,33.968586,36.86672
115932,0,-10.7902775,57.709713
115935,0,2.045681,46.680374
115944,0,-29.153124,60.381733
115948,0,-44.996384,55.095783
116029,6,45.682457,-36.335766
116068,1,48.20412,-12.391381
116098,5,-16.432623,76.906746
116099,5,1.5056937,56.968273
116101,5,-40.49449,40.63666
116116,3,-4.366141,-60.25888
116119,6,8.20799,-66.52536
116175,0,-37.253765,61.103157
116176,2,-66.56391,16.642736
116177,0,-41.022667,60.458874
116235,2,-41.69665,18.050549
116236,6,12.108213,-42.86302
116237,5,54.340183,43.738888
116238,1,63.426365,-13.36344
116239,1,51.064804,12.55054
116240,4,65.53261,1.3700725
116241,1,27.73887,-30.89401
116242,5,55.627968,36.6921
116243,1,65.74366,1.9198992
116261,2,-44.609386,21.269768
116344,6,33.93015,-56.0857
116345,5,36.83698,24.396908
116372,2,-60.01654,-9.14851
116383,2,-51.599323,23.0895
116388,1,47.11414,-31.370243
116389,6,-5.169928,-53.3622
116390,6,14.502229,-33.152462
116407,5,12.242873,62.270966
116446,6,38.074444,-42.73882
116447,0,-13.596826,-1.5680046
116448,3,-16.285765,-5.600564
116449,6,7.1200895,-5.1191278
116451,2,-47.290874,48.828808
116452,0,-23.392971,26.629782
116453,2,-32.68267,-7.551936
116454,6,-19.780024,33.46723
116455,2,-49.292942,50.344677
116456,2,-47.200447,35.96061
116457,2,-35.61287,37.99267
116458,6,-10.57338,-48.597073
116464,6,16.868803,-52.11837
116465,3,-6.3080993,-25.004047
116466,5,14.723669,62.882473
116467,5,19.341558,59.473537
116468,4,22.724842,54.046997
116487,2,-47.48039,28.783699
116488,5,14.748861,63.131985
116489,5,1.9204736,74.78593
116490,5,19.652409,58.830788
116491,4,14.27667,59.34545
116514,2,-49.070454,53.325542
116517,6,24.33744,-63.88346
116525,0,-37.585148,62.74487
116526,2,-69.795296,8.189183
116527,0,-13.034475,49.60242
116528,0,-16.98743,59.88773
116547,3,-11.420107,-29.515646
116549,2,-46.425056,49.267967
116586,2,-51.304955,45.866085
116587,4,1.5054314,15.343896
116704,0,-36.3133,61.993095
116706,0,-17.950377,17.207243
116707,5,36.911552,50.427498
116709,2,-47.42522,36.397247
116733,5,-18.928867,74.73995
116735,2,18.217527,61.268486
116736,0,2.459079,65.93674
116753,0,-25.364925,43.765907
116755,2,-52.490246,37.676933
116756,2,-49.041737,36.074112
116757,2,-45.32697,37.195747
116758,2,-68.11006,15.675593
116759,2,-72.974045,16.91855
116760,2,-48.424515,35.7868
116833,6,7.8647175,-63.21153
116868,4,21.99444,32.340366
116869,5,-13.214998,70.082924
116870,0,-20.027697,57.978535
116871,5,-19.628609,75.39948
116872,0,-13.032045,49.69567
116873,0,-7.3095894,42.577972
116874,0,-9.834894,47.76184
116876,0,-13.277286,43.159058
116877,6,14.617187,-37.989925
116878,5,41.06082,37.52497
116879,5,1.5368168,-18.746048
116880,5,33.295837,12.602277
116881,5,59.17942,5.1572833
116882,6,25.018005,-66.89946
116883,0,-17.048399,60.19326
117057,2,-1.9387932,-62.926323
117159,0,-10.954253,65.692184
117160,0,22.365347,33.552055
117161,0,-20.021957,58.306934
117169,5,2.4927676,57.67087
117170,0,-14.909885,63.38042
117171,2,-7.524173,10.42117
117172,2,15.206372,62.75148
117173,5,-20.788439,71.24416
117251,0,-10.170962,57.172848
117252,4,15.915134,46.17133
117253,4,25.266909,68.26106
117287,6,-4.2562585,-57.054035
117288,4,67.849396,2.3800812
117450,2,-55.019737,-3.6867025
117472,2,-55.549953,15.044055
117473,2,-55.556393,14.665428
117609,4,23.107853,53.86294
117610,4,15.533487,62.18096
117611,0,-21.756605,56.26491
117612,4,14.55102,29.16575
117613,4,29.919172,62.347668
117614,1,21.380579,43.37649
117626,2,-51.752594,22.655203
117627,3,-40.84108,-43.4136
117628,3,-14.663375,-15.859472
117629,0,-69.3769,10.765103
117630,4,12.0002775,18.076149
